img_path,z
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0034159.png,0.02254
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0034170.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0034178.png,0.02947
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0034195.png,0.0178
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0034199.png,0.02921
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0034203.png,0.0113
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0034204.png,0.02355
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0034205.png,0.04086
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0034211.png,0.01088
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0034222.png,0.04801
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0034232.png,0.007122
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0034249.png,0.007252
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0034257.png,0.002136
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0034260.png,0.006673
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0034268.png,0.03435
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0034278.png,0.02149
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0034284.png,0.03702
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0034298.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0034303.png,0.02725
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0034308.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0034320.png,0.02125
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0034335.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0034353.png,0.002198
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0034359.png,0.02594
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0034368.png,0.01974
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0034371.png,0.02897
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0034373.png,0.01962
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0034374.png,0.03314
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0034379.png,0.02987
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0034387.png,0.05736
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0034399.png,0.02145
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0034476.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0034478.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0034481.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0034485.png,0.02582
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0034486.png,0.04035
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0034489.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0034497.png,0.006718
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0034498.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0034502.png,2.217
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0034527.png,0.02112
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0034530.png,0.007795
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0034561.png,0.007736
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0034562.png,0.02436
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0034566.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0034578.png,0.02511
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0034583.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0034591.png,0.0374
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0034598.png,0.04062
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0034599.png,0.03693
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0034612.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0034613.png,0.02494
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0034623.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0034641.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0034652.png,0.04993
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0034666.png,0.009828
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0034670.png,0.04072
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0034675.png,0.02458
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0034681.png,0.02521
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0034685.png,0.02373
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0034695.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0034696.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0034697.png,0.002878
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0034698.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0034699.png,0.0491
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0034702.png,0.03505
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0034704.png,0.006972
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0034711.png,0.008744
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0034712.png,0.04968
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0034718.png,0.006598
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0034733.png,0.007351
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0034735.png,0.03515
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0034741.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0034742.png,0.04037
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0034762.png,0.02433
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0034767.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0034768.png,0.02381
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0034772.png,0.03578
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0034778.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0034780.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0034783.png,0.02885
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0034788.png,0.03938
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0034801.png,0.006724
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0034802.png,0.005849
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0034806.png,0.04792
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0034807.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0034814.png,0.02391
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0034826.png,0.02972
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0034827.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0034829.png,0.05956
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0034837.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0034842.png,0.03808
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0034858.png,0.0213
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0034859.png,0.02332
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0034861.png,0.02566
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0034864.png,0.01067
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0034870.png,0.006892
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0034887.png,0.005229
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0034889.png,0.005329
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0034906.png,0.03844
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0034908.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0034911.png,0.02451
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0034917.png,0.006696
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0034929.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0034933.png,0.03543
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0034934.png,0.002878
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0034936.png,0.04271
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0034946.png,0.02083
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0034948.png,0.03886
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0034949.png,0.03764
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0034956.png,0.03953
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0034967.png,0.008706
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0034969.png,0.002378
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0034971.png,0.002552
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0034975.png,0.02735
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0034982.png,0.04474
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0034989.png,0.03167
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0034996.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0035001.png,0.04457
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0035002.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0035003.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0035005.png,0.02299
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0035013.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0035014.png,0.01876
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0035015.png,0.05759
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0035016.png,0.02931
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0035030.png,0.02638
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0035037.png,0.03599
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0035039.png,0.006439
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0035041.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0035042.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0035043.png,0.003538
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0035061.png,0.01393
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0035064.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0035080.png,0.007042
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0035102.png,0.04023
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0035105.png,0.01246
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0035113.png,0.006222
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0035123.png,0.01153
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0035126.png,0.02535
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0035129.png,0.0206
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0035158.png,0.02277
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0035164.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0035168.png,0.03545
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0035170.png,0.04491
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0035174.png,0.02102
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0035181.png,0.02494
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0035185.png,0.0499
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0035191.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0035196.png,0.01075
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0035202.png,0.002169
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0035203.png,0.04676
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0035217.png,0.04201
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0035227.png,0.003191
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0035235.png,0.02121
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0035249.png,0.005765
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0035259.png,0.04915
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0035266.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0035272.png,0.03167
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0035276.png,-100
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0035281.png,0.04267
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0035295.png,0.0275
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0035302.png,0.02103
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0035306.png,0.03992
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0035307.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0035314.png,0.005725
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0035320.png,0.02117
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0035321.png,0.01049
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0035326.png,0.009928
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0035327.png,0.04258
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0035332.png,0.02105
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0035353.png,0.05128
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0035364.png,0.02088
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0035365.png,0.02067
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0035370.png,0.04507
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0035376.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0035377.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0035390.png,0.04275
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0035396.png,0.008514
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0035400.png,0.04301
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0035413.png,0.0304
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0035419.png,0.03282
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0035420.png,0.03973
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0035437.png,0.02098
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0035440.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0035447.png,0.0502
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0035450.png,0.0074
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0035451.png,0.004837
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0035458.png,0.03345
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0035465.png,0.02902
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0035476.png,0.03334
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0035486.png,0.01058
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0035499.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0035506.png,0.0231
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0035517.png,0.02112
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0035533.png,0.04318
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0035538.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0035544.png,0.04587
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0035545.png,0.02213
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0035560.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0035563.png,0.03979
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0035569.png,0.008385
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0035578.png,0.02618
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0035579.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0035581.png,0.01952
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0035594.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0035598.png,0.01807
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0035609.png,0.02666
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0035615.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0035616.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0035618.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0035625.png,0.02255
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0035626.png,0.01083
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0035627.png,0.04166
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0035629.png,0.03095
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0035630.png,0.0224
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0035634.png,0.005229
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0035639.png,0.01806
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0035642.png,0.07483
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0035671.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0035675.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0035676.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0035679.png,0.02099
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0035682.png,0.04013
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0035684.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0035687.png,0.02689
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0035690.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0035692.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0035705.png,0.005394
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0035711.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0035720.png,0.03165
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0035725.png,0.02151
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0035729.png,0.02261
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0035731.png,0.01072
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0035732.png,0.02994
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0035747.png,0.03947
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0035772.png,0.02877
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0035779.png,0.02877
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0035781.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0035793.png,0.027
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0035797.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0035802.png,0.01744
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0035803.png,0.0171
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0035813.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0035819.png,0.03955
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0035826.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0035829.png,0.02435
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0035839.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0035840.png,0.01933
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0035852.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0035856.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0035859.png,0.005364
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0035877.png,0.01957
